time,RSI
2021-01-18,50.4804
2021-01-15,50.5579
2021-01-14,51.2192
2021-01-13,51.0701
2021-01-12,51.4593
2021-01-11,51.2508
2021-01-08,51.8473
2021-01-07,51.0878
2021-01-06,50.5900
2021-01-05,51.0011
2021-01-04,50.6913
2020-12-30,51.0491
2020-12-29,51.0247
2020-12-28,51.0879
2020-12-23,51.0159
2020-12-22,50.9444
2020-12-21,50.9470
2020-12-18,51.5380
2020-12-17,51.3556
2020-12-16,51.2989
2020-12-15,51.2200
2020-12-14,50.7009
2020-12-11,49.7925
2020-12-10,49.7461
2020-12-09,49.2349
2020-12-08,49.1884
2020-12-07,49.0266
2020-12-04,49.7209
2020-12-03,49.5727
2020-12-02,49.3110
2020-12-01,49.2769
2020-11-30,48.7437
2020-11-27,49.4111
2020-11-26,48.9917
2020-11-25,49.2868
2020-11-24,49.2307
2020-11-23,48.5093
2020-11-20,48.9955
2020-11-19,49.2212
2020-11-18,49.4048
2020-11-17,49.9583
2020-11-16,50.1547
2020-11-13,49.8512
2020-11-12,49.7646
2020-11-11,50.5087
2020-11-10,50.9460
2020-11-09,50.1667
2020-11-06,49.3702
2020-11-05,49.1499
2020-11-04,47.8924
2020-11-03,47.1178
2020-10-30,47.1488
2020-10-29,47.6255
2020-10-28,47.0494
2020-10-27,48.1935
2020-10-26,48.5365
2020-10-23,48.8809
2020-10-22,48.7797
2020-10-21,48.8435
2020-10-20,48.9703
2020-10-19,49.0649
2020-10-16,48.3959
2020-10-15,48.2083
2020-10-14,48.5476
2020-10-13,48.3293
2020-10-09,48.0019
2020-10-08,48.2339
2020-10-07,47.8760
2020-10-06,48.0955
2020-10-05,48.4452
2020-10-02,48.2216
2020-10-01,48.8611
2020-09-30,47.9534
2020-09-29,47.8672
2020-09-28,48.0445
2020-09-25,48.6691
2020-09-24,48.8788
2020-09-23,48.6283
2020-09-22,49.1247
2020-09-21,48.9700
2020-09-18,49.1674
2020-09-17,49.9343
2020-09-16,49.7529
2020-09-15,49.8323
2020-09-14,50.0101
2020-09-11,49.8724
2020-09-10,50.2445
2020-09-09,50.8373
2020-09-08,50.7223
2020-09-04,50.1541
2020-09-03,49.6967
2020-09-02,49.7833
2020-09-01,49.9748
2020-08-31,49.1416
2020-08-28,49.7424
2020-08-27,48.8080
2020-08-26,49.4889
2020-08-25,50.0634
2020-08-24,50.0926
2020-08-21,50.2965
2020-08-20,49.5317
2020-08-19,49.0206
2020-08-18,49.2581
2020-08-17,48.3162
2020-08-14,48.8261
2020-08-13,48.6871
2020-08-12,49.3123
2020-08-11,49.5031
2020-08-10,49.7506
2020-08-07,49.7886
2020-08-06,50.1482
2020-08-05,49.8462
2020-08-04,49.1119
2020-08-03,49.4845
2020-07-31,49.8472
2020-07-30,50.1224
2020-07-29,50.3887
2020-07-28,49.9688
2020-07-27,50.0140
2020-07-24,50.0408
2020-07-23,50.2280
2020-07-22,50.6475
2020-07-21,50.8623
2020-07-20,50.5509
2020-07-17,50.7632
2020-07-16,49.5303
2020-07-15,49.9430
2020-07-14,49.8814
2020-07-13,49.2278
2020-07-10,49.7573
2020-07-09,49.9229
2020-07-08,50.0619
2020-07-07,49.5845
2020-07-06,49.6442
2020-07-03,49.4027
2020-07-02,49.2217
2020-07-01,49.0586
2020-06-30,48.8444
2020-06-29,48.7762
2020-06-26,48.5641
2020-06-25,49.2753
2020-06-24,48.7604
2020-06-23,48.8489
2020-06-22,49.0010
2020-06-19,49.3454
2020-06-18,49.8780
2020-06-17,49.9670
2020-06-16,49.3735
2020-06-15,49.6772
2020-06-12,49.4992
2020-06-10,49.4831
2020-06-09,50.2837
2020-06-08,50.7586
2020-06-05,49.9012
2020-06-04,50.2783
2020-06-03,50.3264
2020-06-02,49.8277
2020-06-01,48.8430
2020-05-29,48.8741
2020-05-28,49.2941
2020-05-27,49.3096
2020-05-26,48.7256
2020-05-25,49.3034
2020-05-22,47.5891
2020-05-21,48.2773
2020-05-20,47.0245
2020-05-19,46.8511
2020-05-18,46.5567
2020-05-15,45.8582
2020-05-14,46.1118
2020-05-13,45.0049
2020-05-12,45.2256
2020-05-11,45.4537
2020-05-08,46.3038
2020-05-07,45.5521
2020-05-06,46.4302
2020-05-05,46.7687
2020-05-04,46.5672
2020-04-30,46.4949
2020-04-29,47.3268
2020-04-28,46.2613
2020-04-27,45.2275
2020-04-24,44.0126
2020-04-23,45.0393
2020-04-22,45.6360
2020-04-20,45.2631
2020-04-17,45.0203
2020-04-16,45.1117
2020-04-15,45.8490
2020-04-14,45.4999
2020-04-13,45.3071
2020-04-09,45.7035
2020-04-08,45.4125
2020-04-07,44.6601
2020-04-06,42.3778
2020-04-03,40.2775
2020-04-02,40.6352
2020-04-01,40.2888
2020-03-31,41.3679
2020-03-30,41.5452
2020-03-27,41.8489
2020-03-26,43.0959
2020-03-25,41.7977
2020-03-24,39.9829
2020-03-23,38.6597
2020-03-20,39.3558
2020-03-19,39.5658
2020-03-18,40.0496
2020-03-17,42.1628
2020-03-16,41.6335
2020-03-13,44.1183
2020-03-12,42.4172
2020-03-11,45.7640
2020-03-10,47.5739
2020-03-09,44.7854
2020-03-06,47.5780
2020-03-05,48.1655
2020-03-04,49.9325
2020-03-03,49.6167
2020-03-02,49.9417
2020-02-28,49.4034
2020-02-27,49.5450
2020-02-26,50.9096
2020-02-21,53.3431
2020-02-20,54.1531
2020-02-19,54.7215
2020-02-18,55.2502
2020-02-17,55.5997
2020-02-14,55.5634
2020-02-13,56.5087
2020-02-12,56.1032
2020-02-11,55.3149
2020-02-10,53.6014
2020-02-07,53.7375
2020-02-06,54.4363
2020-02-05,54.8818
2020-02-04,54.4234
2020-02-03,54.6065
2020-01-31,53.9029
2020-01-30,54.1598
2020-01-29,53.7490
2020-01-28,54.2756
2020-01-27,53.8278
2020-01-24,55.2671
2020-01-23,55.1154
2020-01-22,54.5818
2020-01-21,54.1319
2020-01-20,54.7920
2020-01-17,54.3045
2020-01-16,53.5342
2020-01-15,53.9615
2020-01-14,54.5155
2020-01-13,54.5027
2020-01-10,53.7397
2020-01-09,53.5960
2020-01-08,54.7590
2020-01-07,54.9766
2020-01-06,55.0383
2020-01-03,57.4874
2020-01-02,57.7868
2019-12-30,56.9606
2019-12-27,57.5598
2019-12-26,57.2008
2019-12-23,57.3000
2019-12-20,56.1700
2019-12-19,56.3833
2019-12-18,56.1168
2019-12-17,56.0915
2019-12-16,55.1964
2019-12-13,53.8935
2019-12-12,54.3405
2019-12-11,53.9624
2019-12-10,53.5821
2019-12-09,52.7679
2019-12-06,53.6844
2019-12-05,53.9883
2019-12-04,53.7240
2019-12-03,54.6874
2019-12-02,54.5369
