timestamp,open,high,low,close,volume
2023-09-22,53.5300,54.0900,53.2000,53.4600,47172
2023-09-21,54.1800,54.2300,53.3100,53.5000,112812
2023-09-20,55.9600,56.0000,54.3000,54.3600,74973
2023-09-19,55.8400,56.0400,55.3100,55.9700,26471
2023-09-18,55.3500,56.2500,55.1500,55.8500,63481
2023-09-15,56.0100,56.0100,55.3300,55.6200,92798
2023-09-14,55.9300,56.3100,55.4300,56.0100,88599
2023-09-13,55.7400,55.9900,54.9600,55.9900,72941
2023-09-12,56.2000,56.4600,55.7300,55.8800,66105
2023-09-11,56.0700,56.5700,55.8600,56.3500,152220
2023-09-08,56.0400,56.6700,55.9600,56.4600,58203
2023-09-06,56.4500,56.6900,55.4100,55.8500,193213
2023-09-05,55.8000,56.5600,55.7700,56.1400,85765
2023-09-04,55.9300,55.9300,53.0000,55.2200,50521
2023-09-02,56.6400,56.6400,55.3200,55.5500,197127
2023-09-01,56.6400,56.6400,55.3200,55.5500,197127
2023-08-31,55.3900,56.7400,55.3900,56.4400,91621
2023-08-30,54.5600,55.2700,54.3300,55.0600,62500
2023-08-29,53.4800,55.2800,53.4800,54.5600,120105
2023-08-28,53.0700,54.0500,53.0700,53.2000,159225
2023-08-25,52.8000,53.0000,51.8400,52.5000,244727
2023-08-24,54.5000,54.5500,52.8000,52.8000,98200
2023-08-23,53.4900,54.3400,53.2700,53.5400,115569
2023-08-22,53.1000,53.4900,52.9700,53.1500,59268
2023-08-21,52.8900,53.3800,52.6200,53.1000,78150
2023-08-18,53.1300,53.7300,52.3200,52.7800,88857
2023-08-17,53.6100,54.7100,53.3000,53.7300,119460
2023-08-16,53.7800,54.0000,52.9500,53.3100,102153
2023-08-15,54.2200,54.6000,53.7400,53.7800,75942
2023-08-14,52.9100,54.2600,52.9100,54.2300,99942
2023-08-11,52.6800,53.0400,52.2600,53.0000,64936
2023-08-10,52.9900,53.4000,52.4400,52.6800,89462
2023-08-09,53.8000,53.8600,52.7200,52.8800,83144
2023-08-08,53.5800,53.7900,53.1200,53.7900,71643
2023-08-07,52.3800,53.8400,52.3800,53.5800,136860
2023-08-04,52.6100,53.1900,51.8600,51.9300,109097
2023-08-03,51.6200,52.5900,51.6200,52.4100,129264
2023-08-02,51.7600,52.1100,51.1500,51.4800,92572
2023-08-01,52.2500,52.7900,52.0400,52.3000,640816
2023-07-31,52.4400,52.7100,52.0400,52.0400,311316
2023-07-28,51.3500,52.7500,51.3100,52.1100,271504
2023-07-27,51.4000,52.4300,51.0500,51.3400,724574
2023-07-26,51.3400,51.6200,50.5900,51.0000,154565
2023-07-25,48.2200,51.3400,47.7200,51.3400,367573
2023-07-24,47.9000,48.8700,47.7200,47.7200,73527
2023-07-21,47.8300,48.1700,47.2300,47.4600,52303
2023-07-20,48.9500,49.4000,47.3300,47.6100,121124
2023-07-19,49.6200,49.9800,48.6800,48.9500,151527
2023-07-18,49.8000,50.0200,49.2000,49.7300,49956
2023-07-17,50.3100,51.2900,49.8300,49.8400,102399
2023-07-14,49.8100,50.7400,49.5700,49.9500,169120
2023-07-13,48.2200,50.0900,48.2100,49.7000,117510
2023-07-12,47.8900,48.1400,47.3600,47.5200,72675
2023-07-11,47.5500,47.8900,47.1300,47.2700,61813
2023-07-10,48.3000,48.3000,47.0900,47.2200,89331
2023-07-07,49.1700,49.1900,48.4200,48.4700,40142
2023-07-06,49.0800,49.3500,48.3000,49.1700,74383
2023-07-05,48.1000,49.5900,48.0700,49.1800,175793
2023-07-04,47.7800,48.3400,47.7000,48.1000,46518
2023-07-03,47.7900,47.9300,47.3000,47.6000,58861
2023-06-30,48.3700,48.6600,47.7600,47.7900,89296
2023-06-29,48.5000,48.6100,47.9400,48.0100,93339
2023-06-28,47.2600,48.6700,47.2600,48.5500,108457
2023-06-27,47.0100,47.5800,46.0800,47.2500,99838
2023-06-26,48.5200,48.5200,46.9900,47.0900,136382
2023-06-23,48.7300,48.8600,48.1600,48.5700,121077
2023-06-22,47.6800,48.9000,47.3000,48.8400,102669
2023-06-21,49.2000,49.2000,47.7000,47.7700,162606
2023-06-20,48.9800,49.7300,48.7900,49.2000,197439
2023-06-19,49.5300,49.5300,48.6700,48.9000,51738
2023-06-16,50.1300,50.8200,49.6400,50.0000,175020
2023-06-15,49.4400,50.2100,49.1700,50.1200,113526
2023-06-14,50.0900,50.1000,49.0400,49.7000,57411
2023-06-13,50.1100,50.5300,49.9100,50.1700,69989
2023-06-12,50.0000,50.2600,49.5800,50.0000,60325
2023-06-09,50.2000,50.5100,49.0000,49.6200,118951
2023-06-07,52.2400,52.7300,50.1000,50.1000,183832
2023-06-06,51.7200,52.4700,51.7200,52.0200,107657
2023-06-05,51.3000,52.2200,50.9500,51.7000,100791
2023-06-02,51.0000,52.0500,50.7000,51.4900,126471
2023-06-01,51.8000,52.2500,51.2700,51.5000,110488
2023-05-31,51.8800,52.6000,51.6600,51.9000,62202
2023-05-30,52.8700,53.1600,51.2700,51.8800,103345
2023-05-29,52.0500,52.0500,51.3700,51.7000,24475
2023-05-26,51.6000,52.1500,51.2300,51.6500,130786
2023-05-25,51.9000,52.1800,50.9100,51.7200,96168
2023-05-24,50.1300,50.2400,49.5000,49.7900,60792
2023-05-23,51.7500,51.7500,50.5500,50.7900,122422
2023-05-22,51.1000,52.3000,50.9100,51.6500,116354
2023-05-19,51.3200,52.4500,50.7600,51.1000,120540
2023-05-18,49.9000,51.0200,49.8600,50.8100,94112
2023-05-17,49.3300,49.9600,48.9500,49.5600,97052
2023-05-16,47.5000,49.6400,47.5000,49.2500,144137
2023-05-15,47.5200,48.6600,47.2700,47.4900,73558
2023-05-12,47.9100,48.4000,47.6100,48.1700,111501
2023-05-11,47.2100,48.7700,47.2100,47.9500,494460
2023-05-10,44.7400,46.5900,44.4200,46.2000,168501
2023-05-09,45.2000,45.9200,44.5600,44.7400,71044
2023-05-08,43.2000,45.0600,43.2000,44.9200,88826
2023-05-06,43.6500,43.9600,43.1100,43.4600,61223
2023-05-05,43.6500,43.9600,43.1100,43.4600,61223
2023-05-04,43.7900,44.0800,43.5100,43.6500,61925
2023-05-03,44.2100,44.6000,43.8300,43.8300,137665
2023-05-02,44.6500,44.8200,43.5300,44.0200,148577
2023-04-29,44.7000,44.9400,43.8500,44.4200,128986
2023-04-28,44.7000,44.9400,43.8500,44.4200,128986
2023-04-27,43.4200,45.0600,43.2800,44.6500,131695
2023-04-26,44.2000,44.8700,43.3300,43.5700,195942
2023-04-25,44.3900,45.2400,43.9200,45.2400,433851
2023-04-24,44.5200,45.0000,44.2000,44.3400,160029
2023-04-20,43.9500,44.5900,43.7000,44.1800,150257
2023-04-19,43.3100,44.2600,43.3100,44.0000,124998
2023-04-18,43.7100,44.2000,43.1500,43.1700,156700
2023-04-17,43.1900,43.6500,42.7300,43.5200,141616
2023-04-14,43.7000,44.6100,43.5700,44.4200,66796
2023-04-13,43.2000,44.1700,43.1200,43.9900,282934
2023-04-12,43.9800,44.2000,42.8700,42.8700,83716
2023-04-11,44.7600,44.7600,43.5400,43.9000,67920
2023-04-10,45.4700,45.5000,44.5000,44.8100,82046
2023-04-06,44.1000,45.9800,44.0900,45.4700,323062
2023-04-05,44.4500,44.6600,43.5900,43.8300,106475
2023-04-04,44.1000,44.5800,43.9300,44.1700,73522
2023-04-03,43.5000,44.0300,43.1000,43.8500,86827
2023-03-31,42.7000,43.7800,42.6200,43.6800,282259
2023-03-30,43.2500,43.2500,42.3500,42.7000,230065
2023-03-29,44.0500,44.2000,43.2000,43.3000,103134
2023-03-28,44.1200,44.1200,42.9100,43.3200,232406
2023-03-27,45.9600,45.9600,44.3700,44.4000,143255
2023-03-24,46.6800,46.6800,45.6000,46.2400,455542
2023-03-23,45.4000,46.7100,45.3700,46.3500,187865
2023-03-22,45.4600,46.4900,45.0700,45.0700,155880
2023-03-21,44.0600,45.9000,44.0600,45.6500,144026
2023-03-20,44.3500,44.4000,43.6500,44.0600,119585
2023-03-17,43.5300,45.0100,43.4000,44.7200,266238
2023-03-16,42.4000,44.2100,42.0200,43.6700,209118
2023-03-15,40.7200,42.7400,40.6400,42.2900,174119
2023-03-14,40.2000,41.1400,40.2000,40.9300,157940
2023-03-13,39.4500,40.4700,39.2600,40.1100,324172
2023-03-10,39.6500,40.4100,39.0500,39.0500,318743
2023-03-09,40.2300,40.8000,39.5200,39.6500,159459
2023-03-08,40.7000,40.9400,40.2400,40.2400,119635
2023-03-07,40.8700,41.2500,40.4100,40.7200,305435
2023-03-06,40.4200,41.2900,40.4200,40.8200,105002
2023-03-03,39.7500,40.6700,39.7500,40.4200,170705
2023-03-02,39.0800,39.9800,38.9400,39.7000,118346
2023-03-01,39.2200,39.4300,38.8300,39.1700,552032
2023-02-28,39.0200,39.6900,38.6900,39.2200,167835
2023-02-27,38.7000,39.0300,38.6800,38.7800,755115
2023-02-24,38.7400,38.8400,38.3300,38.4400,5215504
2023-02-23,39.3600,39.7500,38.4500,38.7400,438215
