timestamp,open,high,low,close,volume
2023-09-22,35.0000,35.0400,34.2200,34.2200,411
2023-09-21,36.8900,38.0000,35.0000,35.0000,435
2023-09-20,36.1800,36.3000,35.9900,36.1600,500
2023-09-19,36.4800,36.4800,36.0000,36.2000,741
2023-09-18,36.5200,36.8400,36.3500,36.4800,989
2023-09-15,36.6800,36.8000,36.6300,36.6300,39
2023-09-14,36.4400,36.8900,36.4400,36.8900,212
2023-09-13,36.4800,36.4800,36.2000,36.4000,220
2023-09-12,36.9600,37.1600,36.2800,37.1600,1866
2023-09-11,37.9900,37.9900,36.7600,37.2000,432
2023-09-09,38.0000,38.0000,37.1200,37.3500,849
2023-09-08,38.0000,38.0000,37.1200,37.3500,849
2023-09-06,36.6100,36.9200,36.5800,36.8000,223
2023-09-05,37.0400,37.7200,37.0400,37.3600,3167
2023-09-04,36.3300,37.4300,36.3300,36.8000,51
2023-09-02,37.9400,37.9400,36.7000,37.2200,3775
2023-09-01,37.9400,37.9400,36.7000,37.2200,3775
2023-08-31,37.6000,37.6800,37.0300,37.3600,5446
2023-08-30,36.2600,37.1700,36.2600,36.9600,170
2023-08-29,36.0500,36.6100,36.0500,36.2600,25
2023-08-28,36.4000,36.4000,35.9800,36.3300,4312
2023-08-25,35.9100,36.3300,35.9100,36.1000,275
2023-08-24,36.1900,36.3300,35.9000,36.2400,444
2023-08-23,36.4700,36.4700,35.9100,36.1900,95
2023-08-22,35.9500,36.4700,35.7700,36.4700,210
2023-08-21,36.3700,37.1000,35.7000,36.2600,1688
2023-08-18,36.7200,36.9600,36.4700,36.4700,31
2023-08-17,37.1000,37.3100,36.5500,36.7300,892
2023-08-16,38.7100,38.7100,37.0000,37.1200,197
2023-08-15,38.7200,38.8800,38.3200,38.7100,72
2023-08-14,38.3200,38.7900,38.1000,38.7900,259
2023-08-11,38.0000,38.3200,38.0000,38.3200,178
2023-08-10,38.2100,38.2100,38.1600,38.1700,31
2023-08-09,37.5500,38.1500,37.4900,37.9300,39
2023-08-08,37.3400,37.7800,37.0000,37.5500,3763
2023-08-07,37.6100,38.1100,37.3000,37.3400,222
2023-08-04,39.6100,40.0000,37.3200,37.6100,445
2023-08-03,38.0000,38.0000,37.3100,37.6600,115
2023-08-02,38.1700,38.1700,37.8200,38.0000,76
2023-08-01,37.9900,38.4800,37.9600,38.1700,211
2023-07-31,37.5000,37.9700,37.4500,37.4500,50
2023-07-28,38.2400,38.3200,37.6000,37.6000,56
2023-07-27,38.4700,38.8000,38.0900,38.2400,506
2023-07-26,37.3400,37.5900,37.3400,37.3700,1702
2023-07-25,37.5200,37.8300,36.8000,36.8000,3839
2023-07-24,36.9200,37.6600,36.8200,37.6000,2275
2023-07-21,36.9000,36.9000,36.2000,36.8200,90
2023-07-20,38.7100,38.7100,35.9300,36.8800,7544
2023-07-19,38.2200,38.2200,37.9400,37.9500,534
2023-07-18,37.5900,37.7300,36.7400,37.1100,3359
2023-07-17,38.7200,38.7200,37.1000,37.3600,1405
