timestamp,open,high,low,close,volume
2023-09-22,61.5900,62.1400,61.3400,61.3900,97
2023-09-21,61.6400,61.6400,59.8900,60.4800,341
2023-09-20,62.1800,62.1800,60.4300,60.4300,241
2023-09-19,60.0000,61.4100,60.0000,61.1400,354
2023-09-18,61.4800,61.4800,59.7400,59.7400,536
2023-09-15,61.6100,62.0000,61.5400,61.5800,147
2023-09-14,61.5000,61.6100,60.8000,61.6100,289
2023-09-13,62.0400,63.2200,62.0400,62.4700,879
2023-09-12,60.5000,62.2000,60.4000,61.4000,1200
2023-09-11,61.2000,61.2000,60.1500,60.4000,166
2023-09-08,59.8900,61.4300,59.8200,61.4300,584
2023-09-06,59.1200,60.2400,59.0000,59.9000,1721
2023-09-05,60.4000,60.4000,60.0600,60.3300,4083
2023-09-04,57.5200,60.3300,57.5200,59.6800,85
2023-09-02,59.9300,60.1400,59.4200,59.4200,11011
2023-09-01,59.9300,60.1400,59.4200,59.4200,11011
2023-08-31,59.1200,60.5000,59.0900,60.0500,366
2023-08-30,58.8000,58.9900,58.4100,58.4100,417
2023-08-29,58.2500,58.6100,58.2500,58.4200,934
2023-08-28,59.0000,59.0000,57.9000,58.0000,105
2023-08-25,57.4800,58.0000,57.0000,58.0000,208
2023-08-24,57.9000,57.9000,57.4400,57.4400,58
2023-08-23,58.5500,58.5500,57.4800,57.9000,41
2023-08-22,59.5900,59.5900,58.6000,58.6000,83
2023-08-21,62.0000,62.0000,59.1400,59.5900,385
2023-08-18,60.0400,60.0400,58.4700,59.4200,3352
2023-08-17,59.0000,59.4400,58.8700,58.8700,247
2023-08-16,59.7600,59.8900,58.4400,58.9500,1556
2023-08-15,59.8600,60.0300,59.7700,59.7700,851
2023-08-14,59.3100,60.6400,59.3100,59.4500,90
2023-08-11,59.5800,59.6100,58.9100,59.3000,993
2023-08-10,62.6900,62.6900,58.9100,59.1500,3039
2023-08-09,62.8500,63.0000,62.4400,62.6900,1186
2023-08-08,62.7000,63.1200,62.5500,62.8000,1505
2023-08-07,63.2000,64.2400,62.8300,63.1500,627
2023-08-04,66.8900,66.8900,62.4400,62.7300,285
2023-08-03,62.7500,63.9000,62.7500,63.9000,713
2023-08-02,63.3700,63.3700,62.2500,62.7100,1714
2023-08-01,61.2900,64.4600,61.2900,64.1000,5525
2023-07-31,62.8700,62.8700,61.5000,62.0600,2586
2023-07-28,65.7000,65.7000,61.7000,62.7800,5404
2023-07-27,65.4500,65.7400,65.3400,65.3400,318
2023-07-26,64.8900,64.8900,63.9700,64.8300,6586
2023-07-25,66.3800,66.3800,64.5500,64.9500,1375
2023-07-24,69.0900,69.0900,65.7400,65.7400,1663
2023-07-21,66.8200,67.7300,66.6800,67.7300,34
2023-07-20,66.7500,67.4000,66.7300,67.2300,281
2023-07-19,67.8700,68.1400,67.3800,67.5000,8551
2023-07-18,67.1500,67.8700,67.0300,67.8700,7818
2023-07-17,71.6900,71.9000,67.8500,67.8500,685
2023-07-14,72.7500,73.0500,71.8200,71.8200,198
2023-07-13,74.9900,74.9900,72.6800,72.7500,86
2023-07-12,73.5300,73.6100,73.4700,73.6000,390
2023-07-11,73.4400,74.2000,73.4400,73.9000,118
2023-07-10,74.4900,74.4900,72.7200,73.4400,2669
2023-07-07,74.9900,74.9900,73.0300,73.0300,767
2023-07-06,74.4800,74.5500,73.2600,73.8900,247
2023-07-05,73.5000,74.6200,73.5000,74.4800,3202
2023-07-04,72.0000,73.0000,70.0000,73.0000,285
2023-07-03,72.9100,73.8000,72.8000,73.0000,4154
2023-06-30,73.5200,73.6300,72.7200,72.9100,149
2023-06-29,72.0000,73.3200,72.0000,72.3900,449
2023-06-28,70.4000,71.4400,70.2500,71.4400,492
2023-06-27,67.4100,69.3400,67.4100,69.0700,57
2023-06-26,66.8900,67.4800,66.8900,67.4100,287
2023-06-23,67.0000,67.6200,66.7100,66.8900,360
2023-06-22,67.8100,68.2100,67.5000,67.5000,368
2023-06-21,68.9800,68.9800,66.7700,66.7800,3315
2023-06-20,68.3500,68.8800,67.1300,67.7200,1990
2023-06-19,70.0000,70.0000,69.1600,69.3300,384
2023-06-16,70.0000,70.3000,69.1900,70.0000,2653
2023-06-15,68.7400,69.4100,68.7400,69.4000,371
2023-06-14,67.4900,69.9000,67.4900,68.1500,63
2023-06-13,67.1000,68.8400,67.1000,68.6400,131
2023-06-12,67.5200,67.5200,67.0300,67.1000,162
2023-06-09,66.6000,68.0900,66.6000,67.0300,3447
2023-06-07,63.3000,66.5700,63.3000,66.5300,1374
