timestamp,open,high,low,close,volume
2023-09-22,54.0500,54.1000,53.9000,54.1000,432
2023-09-21,54.3000,54.3900,54.1000,54.1000,103
2023-09-20,54.9000,54.9000,54.2600,54.3900,685
2023-09-19,55.2600,55.2600,54.1800,54.4000,425
2023-09-18,55.9800,55.9800,55.0000,55.1400,339
2023-09-15,57.0000,57.0000,55.7500,55.9800,355
2023-09-14,56.9400,57.6000,56.8000,57.6000,212
2023-09-13,57.6400,57.6400,57.2400,57.4700,164
2023-09-12,57.9600,58.2000,57.6400,57.6400,202
2023-09-11,57.9000,58.0600,57.8500,57.9600,70
2023-09-08,58.2300,58.7200,58.2300,58.3000,167
2023-09-06,58.1000,58.3200,58.0000,58.0400,953
2023-09-05,58.7000,59.2100,58.1100,58.1100,1838
2023-09-04,60.2500,60.2500,57.9900,58.7000,1010
2023-09-02,58.1400,58.7300,58.0900,58.3400,7147
2023-09-01,58.1400,58.7300,58.0900,58.3400,7147
2023-08-31,57.9400,58.5000,57.9400,58.2900,885
2023-08-30,57.7600,57.7600,56.1000,57.3100,2596
2023-08-29,58.0000,58.1900,58.0000,58.0000,12
2023-08-28,56.1000,57.2900,56.1000,56.7500,660
2023-08-25,56.3200,56.3200,56.0100,56.0100,5
2023-08-24,56.7900,56.8000,56.3300,56.3300,515
2023-08-23,57.0500,57.0500,56.6000,56.6400,238
2023-08-22,57.8800,57.8800,56.8400,57.2000,1309
2023-08-21,58.1000,58.5500,57.5100,57.7000,2655
2023-08-18,58.0000,58.2400,58.0000,58.1700,1476
2023-08-17,59.2400,59.2400,58.5600,58.5600,323
2023-08-16,59.0100,60.0000,59.0000,59.3600,623
2023-08-15,58.3800,60.0000,58.3800,59.0600,4237
2023-08-14,58.2200,58.8900,58.1700,58.3800,2543
2023-08-11,57.4500,58.1100,57.4500,57.9800,383
2023-08-10,57.4600,57.7700,57.0100,57.3900,1231
2023-08-09,57.2500,57.9000,57.1200,57.5900,2347
2023-08-08,57.3800,57.9900,56.8600,57.2100,1520
2023-08-07,56.7200,57.5000,56.7200,57.3800,251
2023-08-04,56.9500,57.2200,56.5100,56.7300,2597
2023-08-03,57.2000,57.6500,57.2000,57.6500,1559
2023-08-02,56.7900,56.7900,56.3400,56.4700,357
2023-08-01,56.4900,57.0000,56.4900,56.8000,4540
2023-07-31,56.5400,56.5900,56.1400,56.2700,533
2023-07-28,55.0000,56.1000,55.0000,55.9200,711
2023-07-27,55.7500,56.3100,55.6100,56.0300,3224
2023-07-26,55.2000,55.8100,54.8300,55.6500,499
2023-07-25,54.1600,55.3900,54.1600,55.2000,2621
2023-07-24,54.7000,55.0500,54.5400,54.8200,6340
2023-07-21,54.6600,54.7400,54.5500,54.7000,251
2023-07-20,54.4900,55.0500,54.3100,54.6000,664
2023-07-19,54.4400,54.7100,54.4400,54.7100,1061
2023-07-18,54.0900,54.4800,53.9400,54.3900,95
2023-07-17,53.0100,54.8000,53.0100,54.3800,431
