timestamp,open,high,low,close,volume
2023-09-22,71.5500,71.6200,70.7200,70.7200,7401
2023-09-21,71.1000,72.1500,70.6800,70.7800,44747
2023-09-20,71.0000,71.5200,70.4800,70.9900,22197
2023-09-19,72.0000,72.0300,71.0100,71.3700,20437
2023-09-18,71.1500,71.6800,70.8400,71.2900,9574
2023-09-15,72.0300,72.0400,71.0700,71.1500,7988
2023-09-14,71.6600,72.2700,71.6000,72.0300,6868
2023-09-13,72.7200,72.8500,71.1000,71.4900,5418
2023-09-12,70.9700,72.8900,70.9700,72.7200,22052
2023-09-11,71.8400,71.8600,69.9900,70.2700,21871
2023-09-08,71.0000,72.2900,71.0000,71.8500,8306
2023-09-06,70.9900,71.2700,70.4400,71.1300,9298
2023-09-05,70.9600,72.1500,70.4700,70.4700,19008
2023-09-04,70.5100,71.2500,69.4500,70.9700,12427
2023-09-02,68.9900,70.3200,68.5800,69.8200,25583
2023-09-01,68.9900,70.2600,68.5800,69.8200,25583
2023-08-31,68.6500,68.9600,68.1700,68.5700,5740
2023-08-30,66.8200,68.7300,66.8200,68.7300,3443
2023-08-29,66.6900,66.7500,66.1500,66.4900,4417
2023-08-28,65.7600,67.2600,65.7600,66.5000,8635
2023-08-25,65.0000,66.2400,65.0000,65.7500,7701
2023-08-24,66.1500,66.1500,64.6700,64.8800,59931
2023-08-23,66.4400,66.4400,64.8400,64.8600,10331
2023-08-22,67.2500,67.9100,66.5400,66.6300,7654
2023-08-21,68.8000,69.0000,67.3100,67.8500,51020
2023-08-18,67.3000,68.3500,67.2600,68.1200,10455
2023-08-17,66.1400,68.5900,66.1400,67.7400,6328
2023-08-16,67.3400,67.9100,66.1300,66.1300,43189
2023-08-15,69.0000,69.0000,67.2100,67.3400,10216
2023-08-14,68.7600,69.6200,68.6500,69.2500,7209
2023-08-11,67.2600,68.6800,67.1800,68.6800,17387
2023-08-10,68.1900,68.1900,66.6700,67.0400,23483
2023-08-09,66.4900,67.7400,66.4000,67.2000,20608
2023-08-08,65.9700,65.9700,64.5500,65.6800,3891
2023-08-07,65.5400,66.3400,65.3200,65.9700,11653
2023-08-04,65.6000,66.3200,65.1300,65.3500,24959
2023-08-03,63.9500,65.7800,63.9500,65.5500,26523
2023-08-02,63.8000,63.8300,62.6600,63.1400,29899
2023-08-01,63.5200,63.9800,62.9500,63.6700,82716
2023-07-31,62.0000,64.0300,61.9700,63.1700,19067
2023-07-28,61.9000,62.1600,60.5100,61.5700,12009
2023-07-27,62.3100,63.1700,61.8900,62.4800,11148
2023-07-26,62.7900,62.7900,61.9000,61.9800,5280
2023-07-25,62.3600,62.9800,62.0000,62.8200,13593
2023-07-24,62.5000,62.9300,61.9800,62.2100,13399
2023-07-21,61.9900,62.1700,61.5600,61.8900,11894
2023-07-20,61.0000,62.2500,60.9300,61.9900,19688
2023-07-19,61.2900,61.3700,60.6100,60.8000,7203
2023-07-18,60.9700,61.4000,60.5000,60.6100,8642
2023-07-17,60.6700,61.2300,60.6000,60.9300,8763
2023-07-14,62.6100,62.6100,60.3700,60.3700,37821
2023-07-13,64.6600,64.6600,62.0500,62.6100,82891
2023-07-12,64.1700,64.6500,63.8200,64.0200,11054
2023-07-11,64.9000,64.9000,64.2500,64.3500,69570
2023-07-10,63.1500,63.9400,62.5400,63.7200,50632
2023-07-07,62.9000,63.1500,62.1900,62.8200,72454
2023-07-06,64.1500,64.3100,63.0200,63.2100,99510
2023-07-05,65.0600,65.6000,64.2000,64.6100,44693
2023-07-04,64.8500,64.8500,64.1400,64.2200,3516
2023-07-03,64.9600,64.9600,64.0000,64.8500,53731
2023-06-30,64.7200,64.9100,64.1500,64.5800,2541
2023-06-29,63.9900,64.5900,63.9500,64.4900,27060
2023-06-28,63.0000,64.0000,62.7500,63.8700,21700
2023-06-27,62.5300,63.0000,61.7100,63.0000,185206
2023-06-26,61.2200,62.5600,60.8500,62.3000,71830
2023-06-23,61.2100,61.5000,60.6700,61.4000,44044
2023-06-22,62.0000,62.0000,61.1900,61.5500,69830
2023-06-21,61.6900,62.4100,61.4500,62.1600,34645
2023-06-20,63.0800,63.0800,61.1600,61.9400,97274
2023-06-19,63.4000,64.1700,63.0000,63.0000,10344
2023-06-16,64.3100,64.4600,63.3000,63.3000,39424
2023-06-15,63.8300,64.4200,63.4700,63.5500,14183
2023-06-14,65.0600,65.3200,63.0700,63.1300,102202
2023-06-13,64.8100,65.8800,64.5900,64.6000,52560
2023-06-12,65.2800,65.3300,64.2600,64.8000,123804
2023-06-09,66.9200,66.9200,65.2700,65.4500,52056
2023-06-07,65.0700,66.9300,65.0700,66.6600,13213
2023-06-06,65.3000,65.3000,64.4000,64.9600,13184
2023-06-05,66.5100,66.5100,64.6200,64.8000,27331
2023-06-02,65.2300,65.8800,64.7100,65.3800,71070
2023-06-01,64.5000,65.5000,63.8400,64.4600,9925
2023-05-31,64.9800,65.6000,64.5800,64.6100,86629
2023-05-30,65.7400,65.7800,64.9600,65.4100,16029
2023-05-29,66.6600,66.6600,65.4000,65.6200,1462
2023-05-26,66.3900,67.0700,65.3500,65.3500,48178
2023-05-25,66.7900,66.7900,65.4200,66.3900,52778
2023-05-24,67.0800,67.0800,65.9100,66.8000,32410
2023-05-23,65.9000,66.9900,65.7400,66.1200,49739
2023-05-22,66.2800,66.3700,65.2700,65.3000,53226
2023-05-19,65.7300,66.8100,65.7300,66.2700,14737
2023-05-18,64.8400,65.7300,64.6800,65.4800,23078
2023-05-17,63.7200,64.8400,63.7000,64.8400,38325
2023-05-16,64.0100,64.3900,62.7500,63.5000,79571
2023-05-15,64.9100,64.9400,64.0000,64.0000,17555
2023-05-12,65.4200,66.6800,64.4600,64.9100,49992
2023-05-11,66.0100,66.3400,64.8100,65.4200,28125
2023-05-10,68.1300,68.1300,66.1300,66.6400,17380
2023-05-09,68.2700,68.7300,67.7700,68.1800,9936
2023-05-08,68.0900,68.7100,68.0700,68.2700,12088
2023-05-06,66.1700,67.8200,66.1700,67.1000,51392
2023-05-05,66.1700,67.8200,66.1700,67.1000,51390
2023-05-04,67.2800,67.8700,66.1200,66.1200,74967
2023-05-03,68.8200,68.9400,67.2800,67.2800,76352
2023-05-02,71.9500,71.9500,68.8700,69.1900,63963
2023-04-29,72.9300,74.9300,72.9300,73.7900,42925
2023-04-28,72.9300,74.9300,72.9300,73.7900,42924
2023-04-27,73.1600,73.1600,71.9100,72.4700,4823
2023-04-26,73.2500,73.7700,72.4900,72.8100,5883
2023-04-25,74.3200,74.3200,73.3100,73.5800,68258
2023-04-24,72.6900,74.9600,72.6900,74.5600,62603
2023-04-20,73.4300,73.4300,71.6500,72.6800,4716
2023-04-19,73.0200,74.1900,72.8400,73.7900,110323
2023-04-18,72.0000,72.7000,70.6300,72.4400,8076
2023-04-17,71.2300,72.0300,70.5800,70.5800,46962
2023-04-14,71.0900,71.9000,71.0400,71.0400,2852
2023-04-13,70.7800,71.3000,70.0000,71.0900,45693
